Date ,Daily Mean Cloud Quantity (%),Daily Mean Relative Humidity (%),Daily Mean Temperature (°C),Daily Range of Temperature (°C),Daily Mean Wind Speed (km/h),Daily Total Rainfall (mm),Typhoon (Y/N)
11/8/2019,21,51,23.3,6,13.8,0,No
11/9/2019,33,62,22.7,5.6,14.5,0,No
11/10/2019,16,70,22.7,6.1,12,0,No
11/11/2019,32,72,23.1,5.9,13,0,No
11/12/2019,70,78,23.3,2.9,18.9,0,No
11/13/2019,39,75,24.1,4.5,14.3,0,No
11/14/2019,42,64,23,4.8,12.1,0,No
11/15/2019,29,70,22.8,4.2,16.8,0,No
11/16/2019,33,76,22.5,4.1,16.5,0,No
11/17/2019,18,79,23.4,5.1,11.1,0,No
11/18/2019,18,69,24.3,7.8,6.9,0,No
11/19/2019,49,63,20.5,4.8,8,0,No
11/20/2019,56,66,21.1,4.6,12.5,0,No
11/21/2019,16,66,21.7,6,9.8,Trace,No
11/22/2019,14,66,22.3,6.7,5.8,0,No
11/23/2019,44,78,23.3,5.5,8.8,0,No
11/24/2019,24,77,23.4,6.3,8.4,0,No
11/25/2019,58,73,23.8,4.2,19.5,0,No
11/26/2019,88,76,22,2.4,21.2,Trace,No
11/27/2019,53,78,22.3,3.7,18,0,No
11/28/2019,41,61,20.3,5.1,12.2,0,No
11/29/2019,48,65,19.7,5.6,17.3,0,No
11/30/2019,34,71,20.4,5.9,15.9,0,No
12/1/2019,8,69,21.5,6.7,6.4,0,No
12/2/2019,18,54,17.4,5.2,13.4,0,No
12/3/2019,32,46,16.4,6.3,13.8,0,No
12/4/2019,55,40,17.5,6.2,12,0,No
12/5/2019,88,54,15.3,5.2,19,1.4,No
12/6/2019,47,39,16.5,6.8,20.8,0.3,No
12/7/2019,1,39,16.2,5.9,15.9,0,No
12/8/2019,16,47,15.9,6.5,10.2,0,No
12/9/2019,56,62,17.4,7,9.1,0,No
12/10/2019,39,69,18.4,6.2,9.6,0,No
12/11/2019,2,64,19.1,7.5,6.1,0,No
12/12/2019,43,67,19.1,4,22.1,0,No
12/13/2019,43,75,19.2,4,20.8,0,No
12/14/2019,17,75,19.5,5.7,14.9,0,No
12/15/2019,85,81,19.5,2,22,0,No
12/16/2019,86,76,21.3,4,16.2,0,No
12/17/2019,79,71,23.2,5,9.1,0,No
12/18/2019,70,77,22.8,7.3,13.5,0,No
12/19/2019,94,84,19.8,2.6,15.5,0.1,No
12/20/2019,83,78,19.1,3.9,14,0.7,No
12/21/2019,86,84,19.3,4.9,11,1.4,No
12/22/2019,60,84,20.5,3.6,5.8,0,No
12/23/2019,81,85,20,2.5,14.1,0,No
12/24/2019,44,80,20.4,4.3,13.7,0,No
12/25/2019,65,80,20.1,3.9,14.8,0,No
12/26/2019,29,73,21,7,6.8,0,No
12/27/2019,23,65,18,5.7,11.3,0,No
12/28/2019,64,72,18.5,4.1,14.8,Trace,No
12/29/2019,92,88,18.8,1.7,8.6,9.3,No
12/30/2019,90,91,20.3,3.7,13,0.3,No
12/31/2019,93,86,19.2,2.2,22,Trace,No
1/1/2020,92,80,17.9,1.5,17.5,Trace,No
1/2/2020,54,78,18.3,3,9.9,0,No
1/3/2020,47,82,18.9,4.8,10.5,0,No
1/4/2020,62,83,19.2,4.4,11.4,0,No
1/5/2020,81,79,20,3.4,21.9,0,No
1/6/2020,75,78,21,4.5,18.6,0,No
1/7/2020,57,83,22.4,5.4,4.3,Trace,No
1/8/2020,35,72,21.9,6.3,10.8,0,No
1/9/2020,76,77,19.3,2.2,25.8,0,No
1/10/2020,67,82,19.9,3,18.4,0,No
1/11/2020,59,81,20.9,5.2,11.8,0,No
1/12/2020,75,65,17.9,4.6,10.4,0,No
1/13/2020,77,76,18.3,2.5,17.2,0,No
1/14/2020,42,76,19,4.4,17.6,0,No
1/15/2020,77,80,19.5,3.8,22.6,0.1,No
1/16/2020,57,84,19.8,3.8,16.7,Trace,No
1/17/2020,88,69,18.5,2.8,7.4,0,No
1/18/2020,63,73,18.3,3.9,13.3,0,No
1/19/2020,83,75,18.2,4.1,14.8,0,No
1/20/2020,80,75,18,4.9,8.3,0,No
1/21/2020,85,80,18.8,3.8,16.9,0,No
1/22/2020,84,82,20.5,5.6,11,Trace,No
1/23/2020,63,86,21.9,5.2,10.2,0,No
1/24/2020,86,89,21.5,3,12.8,Trace,No
1/25/2020,91,89,19.7,3.4,18.4,2.1,No
1/26/2020,80,86,16.5,5.5,10.5,12.3,No
1/27/2020,71,70,13,4.5,11.4,0.2,No
1/28/2020,68,66,13,5.3,10,0.1,No
1/29/2020,42,55,13.8,6.1,10.8,0,No
1/30/2020,3,44,14.7,6.9,11,0,No
1/31/2020,4,52,14.8,7.1,11.7,0,No
2/1/2020,29,72,16,4.7,21.3,0,No
2/2/2020,85,77,17.1,3.6,21.8,0,No
2/3/2020,68,78,18.1,3.8,19.3,Trace,No
2/4/2020,88,84,17.3,3.6,14.2,0.8,No
2/5/2020,88,83,17.5,1.7,22.9,1,No
2/6/2020,81,77,17.1,2.7,23.7,Trace,No
2/7/2020,85,82,18.7,3.3,10.6,0,No
2/8/2020,88,76,17.8,2.9,8.1,0,No
2/9/2020,88,77,16.5,3.5,10,Trace,No
2/10/2020,88,76,16.9,3.1,9.1,0,No
2/11/2020,88,86,17.6,2.3,13.3,0.8,No
2/12/2020,77,89,20.6,6.3,4.7,0,No
2/13/2020,80,94,19.6,1.6,6.9,41.6,No
2/14/2020,92,94,20.4,3,12.8,9.7,No
2/15/2020,92,95,21,2.9,12.6,Trace,No
2/16/2020,92,82,14.2,11.8,14.7,25.5,No
2/17/2020,26,53,13.6,7.7,11.9,0,No
2/18/2020,6,57,14.7,6.8,12.8,0,No
2/19/2020,37,69,16.3,5.4,18.4,0,No
2/20/2020,31,70,17.7,5.8,17,0,No
2/21/2020,7,73,18.9,6.1,17.1,0,No
2/22/2020,11,73,20.1,8.4,10,0,No
2/23/2020,67,71,19.4,6.4,23.5,0,No
2/24/2020,81,76,19.6,4.5,18.5,0,No
2/25/2020,56,84,21.8,5.3,7.9,Trace,No
2/26/2020,29,82,23.3,7.5,3,0,No
2/27/2020,78,84,20.5,3.5,19.4,0.4,No
2/28/2020,84,78,20.8,7.2,16,0,No
2/29/2020,54,80,22.5,6.4,7.4,0,No
3/1/2020,21,82,22.8,6.2,4.5,0,No
3/2/2020,69,84,20.1,3,18.5,Trace,No
3/3/2020,89,81,19.4,2.8,21.4,Trace,No
3/4/2020,88,84,19.9,3.3,11.6,3.1,No
3/5/2020,88,85,18.2,4.2,18.7,0.4,No
3/6/2020,88,80,18.3,2.6,22.3,Trace,No
3/7/2020,86,88,20.6,5.5,13.2,Trace,No
3/8/2020,90,92,22.1,2.7,9.1,Trace,No
3/9/2020,90,89,23.4,6,9.4,Trace,No
3/10/2020,70,67,23.4,6,8.7,Trace,No
3/11/2020,89,72,19.2,2.9,25.5,Trace,No
3/12/2020,88,89,19.2,2.2,21.3,Trace,No
3/13/2020,89,91,21.4,5.7,13.3,0,No
3/14/2020,72,78,21.6,6.1,11.8,0.4,No
3/15/2020,76,70,20.2,4.1,15,0,No
3/16/2020,70,75,20.3,4.3,19.2,0,No
3/17/2020,83,79,20.3,2.2,14,0,No
3/18/2020,79,86,20.5,1.9,8,10.7,No
3/19/2020,89,88,21.1,2.7,7.7,0.8,No
3/20/2020,88,87,21.2,2.5,13.5,0.4,No
3/21/2020,87,94,21.2,2.8,11.5,0.2,No
3/22/2020,44,84,24.2,6.9,3.5,0,No
3/23/2020,37,81,24.6,6.5,7.8,0,No
3/24/2020,70,82,22.8,5.6,20,Trace,No
3/25/2020,88,83,22.8,5.3,16.6,Trace,No
3/26/2020,77,90,23.3,4.3,9.7,1,No
3/27/2020,73,86,24.4,5.3,13,Trace,No
3/28/2020,89,91,22.8,6.1,9.1,9.8,No
3/29/2020,90,91,20.2,2.8,22.5,2.2,No
3/30/2020,96,95,20.4,1.7,16.2,6.5,No
3/31/2020,98,95,20.3,2.1,16.8,5.8,No
4/1/2020,96,91,19.7,2.4,12.3,0.2,No
4/2/2020,94,86,19.9,1.4,28.2,0.4,No
4/3/2020,88,88,20.4,1.9,20,0.6,No
4/4/2020,89,89,20.8,4.4,14.8,1.1,No
4/5/2020,94,88,18.2,3,22.9,4.6,No
4/6/2020,97,92,17.1,1.8,16.1,21.5,No
4/7/2020,88,86,19.1,3.9,9.3,Trace,No
4/8/2020,83,71,20.6,5.3,17,0,No
4/9/2020,31,69,21.6,6.8,13.6,0,No
4/10/2020,39,73,21.7,4.7,21.2,0,No
4/11/2020,89,88,22.5,3.8,8.8,20.5,No
4/12/2020,45,59,20.8,7.5,13.5,0.4,No
4/13/2020,49,44,20.2,9,11.5,0,No
4/14/2020,80,65,21.1,4.5,9.6,0,No
4/15/2020,46,66,22.2,6.9,4,0,No
4/16/2020,41,77,23.3,8.3,6.5,0,No
4/17/2020,59,79,24.1,6.3,12.4,0,No
4/18/2020,73,81,24.4,5.4,7.9,Trace,No
4/19/2020,47,80,25.9,6.3,5,0,No
4/20/2020,53,81,26.4,4.8,7.1,0,No
4/21/2020,69,82,26.7,5.1,8.4,0,No
4/22/2020,93,94,22.1,6.3,18.7,25.8,No
4/23/2020,93,89,20.6,2.3,15.4,1.3,No
4/24/2020,94,84,19.4,3.3,6.9,0.6,No
4/25/2020,90,83,20.5,4.3,7,0.1,No
4/26/2020,79,75,23.1,7.9,4.5,0.7,No
4/27/2020,65,65,24.4,6.9,8.3,0,No
4/28/2020,56,64,24.3,5.5,17.4,0,No
4/29/2020,39,72,24.2,6.8,17,0,No
4/30/2020,52,74,25.3,8.1,10,0,No
5/1/2020,70,81,25.7,6.6,5.6,0,No
5/2/2020,52,77,26.3,6.1,5.3,0,No
5/3/2020,32,78,27.3,6.4,12.5,0,No
5/4/2020,57,79,27.8,5.6,14.5,0,No
5/5/2020,75,80,27.9,3.3,16.8,0,No
5/6/2020,83,81,28.7,4.2,6.9,0,No
5/7/2020,83,81,29,3.1,3.7,0,No
5/8/2020,86,81,29.3,3.8,6,0.1,No
5/9/2020,81,79,29.2,4,8.9,0.1,No
5/10/2020,60,78,29,6,10.5,0.8,No
5/11/2020,77,76,28.9,9.3,8.4,14.8,No
5/12/2020,78,82,27,6,7.5,3.6,No
5/13/2020,80,84,26.6,2.2,14.8,0.3,No
5/14/2020,86,83,27.1,4.7,12.8,0.1,No
5/15/2020,72,81,28.5,5,13,0,No
5/16/2020,57,80,28.9,6.4,9.6,0,No
5/17/2020,58,77,28.9,5.8,7.5,Trace,No
5/18/2020,88,88,25.8,4.5,7.4,46.7,No
5/19/2020,72,82,28,6.1,8.1,0,No
5/20/2020,87,87,27.6,1.8,14,4.3,No
5/21/2020,90,92,27.6,4,7.5,84.6,No
5/22/2020,89,88,27.9,2.4,15.7,17,No
5/23/2020,88,88,25.7,2.1,15.1,1.5,No
5/24/2020,80,82,26.7,4.2,13.8,Trace,No
5/25/2020,85,91,26.6,3.3,10.9,32.4,No
5/26/2020,86,87,28.3,4.5,7.3,14.4,No
5/27/2020,86,83,28.2,4,7.7,0.1,No
5/28/2020,86,86,27.7,2.8,12.7,0.2,No
5/29/2020,85,85,28.2,4.1,11.1,0.2,No
5/30/2020,92,94,26,4.1,5.4,131.3,No
5/31/2020,86,83,29.2,3.9,7,Trace,No
6/1/2020,85,78,29.9,3.5,7.8,Trace,No
6/2/2020,87,82,29,3.1,5.9,6.4,No
6/3/2020,82,76,29.8,3.4,7.9,Trace,No
6/4/2020,83,75,30.1,4,9.3,Trace,No
6/5/2020,88,78,30,4.8,10.4,2.6,No
6/6/2020,94,89,26.8,5.8,6.2,183.8,No
6/7/2020,92,91,27.7,4.8,7,107.4,No
6/8/2020,92,88,28.6,4.1,6,40.9,No
6/9/2020,87,83,29.4,3.3,4.9,1.3,No
6/10/2020,81,78,29.8,3.4,8,0.2,No
6/11/2020,55,76,30.2,5.8,3.8,Trace,No
6/12/2020,32,75,30.4,7.2,10.3,0,Yes
6/13/2020,84,81,29.8,6.1,20.8,11.7,Yes
6/14/2020,82,84,28,5.5,8.3,29.3,Yes
6/15/2020,64,79,29.3,6.3,6.7,0.2,No
6/16/2020,70,81,28.6,4.3,5.4,9.4,No
6/17/2020,54,77,29.1,4.2,6.8,0.9,No
6/18/2020,56,77,29.5,4.1,8.9,0.1,No
6/19/2020,52,74,29.9,4.2,10.5,Trace,No
6/20/2020,54,74,30,4.4,12.3,0,No
6/21/2020,77,76,30.2,3.9,13.7,Trace,No
6/22/2020,79,77,30.4,3.4,13.4,Trace,No
6/23/2020,72,77,30.3,3.5,15.7,0,No
6/24/2020,86,77,30.4,3.9,11.9,0,No
6/25/2020,87,76,30.2,3.3,8.8,0.1,No
6/26/2020,86,77,30.3,2.6,6.5,1.3,No
6/27/2020,83,77,30.2,4,4.9,1.2,No
6/28/2020,81,75,30.4,4.5,5.6,Trace,No
6/29/2020,78,74,30.5,6,6.5,0.4,No
6/30/2020,72,74,30.7,6.2,5.6,Trace,No
7/1/2020,83,78,30.2,3.8,11.7,1.1,No
7/2/2020,83,79,30.2,5.6,5,9.3,No
7/3/2020,82,84,29.2,5.8,6,29.5,No
7/4/2020,84,80,29.8,5.8,4.7,8.3,No
7/5/2020,77,77,30,4.9,8.2,1.3,No
7/6/2020,77,76,30.1,4,11.1,4.1,No
7/7/2020,78,77,30.1,4.2,12.1,0.7,No
7/8/2020,88,79,30,3.2,16.8,0.6,No
7/9/2020,88,79,30.1,2.9,17.5,Trace,No
7/10/2020,88,75,30.3,2.9,8.5,0,No
7/11/2020,83,76,30.4,4.2,6.7,0,No
7/12/2020,59,75,30.4,4.4,6.2,0,No
7/13/2020,38,74,30.5,4.5,9.2,0,No
7/14/2020,57,75,30.6,5,15.2,0,No
7/15/2020,80,74,30.5,5.1,18.1,0,No
7/16/2020,73,76,30.4,5.3,14.8,2.4,No
7/17/2020,76,75,30.3,5.6,9.4,2.5,No
7/18/2020,84,75,30.4,4.3,11.6,2.2,No
7/19/2020,84,75,30.3,4.1,11,0,No
7/20/2020,82,77,29.9,4.7,5.2,3.1,No
7/21/2020,61,76,30.4,6.6,9.5,0,No
7/22/2020,50,79,30,5.4,13.5,2.5,No
7/23/2020,32,73,31,6.7,5,Trace,No
7/24/2020,47,74,30.8,5.1,10.1,0,No
7/25/2020,83,75,30.7,5.2,12.6,0,No
7/26/2020,78,74,30.8,6,15.5,Trace,No
7/27/2020,76,75,30.5,5.1,10.6,2.3,No
7/28/2020,55,73,30.8,7.1,7,3,No
7/29/2020,69,77,30.5,6.3,12.2,2.6,No
7/30/2020,76,75,30.2,8.9,16.3,13.3,No
7/31/2020,86,84,27.9,3.8,30,36.6,Yes
8/1/2020,90,87,27.7,3.5,24.5,28.3,Yes
8/2/2020,88,89,27.5,3.2,16.5,25.6,Yes
8/3/2020,88,93,26.5,2.1,8.4,46.9,No
8/4/2020,86,87,27.5,4,8.4,4.7,No
8/5/2020,89,88,27.8,7,8.4,53.3,No
8/6/2020,83,85,29.1,8.3,12.6,1.7,No
8/7/2020,82,80,30.1,6.3,14.5,0.2,No
8/8/2020,44,76,30.5,6,13.8,0,No
8/9/2020,46,76,29.9,5.6,4.9,0,No
8/10/2020,73,76,30,4.7,7.6,0,No
8/11/2020,83,78,30.3,3.2,6.4,0.6,No
8/12/2020,88,88,27.8,2.9,7.9,29.4,No
8/13/2020,83,86,28.1,5.2,8.8,16.5,No
8/14/2020,59,80,29.3,7.2,5.5,9.3,No
8/15/2020,61,76,29.8,5.1,4.7,0,No
8/16/2020,79,76,30.1,7,13,Trace,No
8/17/2020,72,84,28.2,5,9.9,16.6,Yes
8/18/2020,74,85,27.3,4.3,17.1,52.7,Yes
8/19/2020,93,91,26.6,3,13.7,119.5,Yes
8/20/2020,75,83,29,5,14,Trace,No
8/21/2020,71,77,29.8,5.9,10.5,0,No
8/22/2020,51,77,29.7,6.1,6,0,No
8/23/2020,60,77,29.8,6.3,5.5,0,No
8/24/2020,59,76,30.2,5.5,13.5,0,No
8/25/2020,63,77,30.6,5.2,16.9,1.1,No
8/26/2020,77,81,29.7,6.2,13.1,12.3,No
8/27/2020,81,83,28.5,4.6,8.5,3.1,No
8/28/2020,79,82,28.9,9.2,4,22.6,No
8/29/2020,40,77,29.9,5.4,5,3.2,No
8/30/2020,58,80,29.6,4.4,9.5,0.6,No
8/31/2020,79,76,29.8,6.1,8.4,0.2,No
9/1/2020,55,76,30.3,5.6,8.9,1.1,No
9/2/2020,52,77,30,6.2,12.6,0.4,No
9/3/2020,49,78,30.2,5.1,4.4,0.4,No
9/4/2020,68,82,29.8,3.9,8.5,0.1,No
9/5/2020,74,83,28.4,5.4,8.3,43.9,No
9/6/2020,62,80,29.1,5.1,8.3,0,No
9/7/2020,84,82,29.4,6.5,7.8,4.7,No
9/8/2020,89,91,27.1,3.7,8,68.9,No
9/9/2020,84,86,27.9,3.9,5.8,0.2,No
9/10/2020,86,83,28.5,6.1,4,8.2,No
9/11/2020,78,81,28.9,3.2,4.8,2.7,No
9/12/2020,82,85,28.2,6.2,4.7,27.9,No
9/13/2020,86,83,28.4,6.7,10.3,5.7,No
9/14/2020,88,85,28.1,5.4,16.3,38.2,No
9/15/2020,88,92,27.3,2.4,13.6,62.6,No
9/16/2020,78,85,29.5,5.6,16.9,4.4,No
9/17/2020,88,87,28.7,4.6,23.5,40.6,No
9/18/2020,87,88,28.3,3.8,19.2,15.9,No
9/19/2020,88,92,27.2,4.4,7.5,50.8,No
9/20/2020,66,83,28.6,5.7,9.6,0.7,No
9/21/2020,88,91,27.4,4.2,10,176.8,No
9/22/2020,75,82,28.6,4.8,15.7,0.5,No
9/23/2020,81,77,29.1,4.5,13.5,0,No
9/24/2020,87,80,28.5,4.2,6.3,0.6,No
9/25/2020,69,76,28.3,4.8,11.3,0,No
9/26/2020,84,76,28,2.6,22.6,Trace,No
9/27/2020,86,81,27.7,3.2,20.8,1.3,No
9/28/2020,89,87,26.6,1.7,17,26.2,No
9/29/2020,76,89,26.9,2.9,14,21.9,No
9/30/2020,82,88,27.4,5.8,10.4,104.1,No
10/1/2020,80,77,26.7,3.5,26.3,0.1,No
10/2/2020,52,75,27.6,4.2,21.8,0,No
10/3/2020,33,75,28.3,5.2,13.8,0,No
10/4/2020,34,78,28.4,4.6,9.1,0,No
10/5/2020,73,79,28,5.6,17.1,106.1,No
10/6/2020,83,78,25.9,2.5,14.4,2.7,No
10/7/2020,85,70,24.9,2.2,12.8,0,No
10/8/2020,71,67,25.2,5.7,12.8,0,No
10/9/2020,54,64,26,6.7,11.2,Trace,No
10/10/2020,40,69,26.1,6.4,12.5,Trace,No
10/11/2020,46,73,27,5.7,16.5,0,Yes
10/12/2020,68,72,28,5.3,22.5,0.6,Yes
10/13/2020,88,86,24.9,2.7,38.3,26,Yes
10/14/2020,88,80,25.5,2.1,33.6,1.2,Yes
10/15/2020,75,73,26.5,4.6,26.3,0,No
10/16/2020,74,71,27,6.3,19.6,Trace,No
10/17/2020,78,72,25.6,5.1,17.6,0.2,No
10/18/2020,53,73,24.9,6.3,14.7,0.7,No
10/19/2020,83,70,24.6,5.6,13.7,0,Yes
10/20/2020,64,68,25,6.9,10.3,0,Yes
10/21/2020,69,63,24.5,6.7,11.3,0,Yes
10/22/2020,74,60,24.7,5.5,14.8,0,Yes
10/23/2020,85,51,23.5,2.9,14.2,0,Yes
10/24/2020,87,55,23.8,4,19.5,Trace,Yes
10/25/2020,81,69,24.2,5.1,24.8,0,Yes
10/26/2020,38,76,24.6,5.3,19.8,0,No
10/27/2020,45,73,25.1,5.7,22.9,0,No
10/28/2020,82,78,24.4,4.1,20.9,4.7,No
10/29/2020,88,74,24.7,4.1,16.8,0.1,No
10/30/2020,88,78,24.4,3.8,14.7,Trace,No
10/31/2020,55,71,23.4,4,18.1,0,No
11/1/2020,31,72,24,5.9,13.3,0,No
11/2/2020,51,64,25.3,6.9,7.8,0,No
11/3/2020,70,69,23.6,4.9,11,0.1,No
11/4/2020,59,69,23,4.9,21,0.4,No
11/5/2020,26,69,22.9,4.4,21.2,0,No
11/6/2020,28,68,24.7,7.3,8.8,0,No
11/7/2020,33,56,26.8,6.6,6.9,0,No
11/8/2020,81,59,25.7,3.6,12,0,No
11/9/2020,75,60,23.7,4,15.7,Trace,No
11/10/2020,87,61,22.9,2.9,15,0,No
11/11/2020,44,68,22.5,4.1,17.4,0,No
11/12/2020,17,66,22.2,6,13.7,0,No
11/13/2020,71,62,22.9,4.7,10.2,0.4,No
11/14/2020,88,65,23.3,2.5,13.1,0,No
11/15/2020,84,77,23,3,18.9,Trace,No
11/16/2020,34,75,24,5.8,16.8,0,No
11/17/2020,79,78,24.2,3.7,21.5,Trace,No
11/18/2020,85,81,24.9,5.1,16.1,1,No
11/19/2020,68,86,25.3,5.3,9.3,Trace,No
11/20/2020,66,84,25.9,5.3,9.5,0,No
11/21/2020,89,88,23.5,2.5,19,2,No
11/22/2020,48,83,24.8,5.6,12.2,1.1,No
11/23/2020,88,84,23,1.6,21.8,Trace,No
11/24/2020,78,79,23.3,3.7,15.5,0,No
11/25/2020,56,77,23.5,4.9,15.9,0,No
11/26/2020,30,77,24,6.1,13.9,0,No
11/27/2020,26,70,22.8,5,9.2,0,No
11/28/2020,81,68,20.4,4.3,9.8,0,No
11/29/2020,79,64,20,5,9,0,No
11/30/2020,64,65,19.2,5.9,10.9,0.1,No
12/1/2020,54,66,19.7,5.4,10.8,0,No
12/2/2020,28,65,19.9,5.3,10.6,0,No
12/3/2020,11,64,17.4,5.2,12.6,0,No
12/4/2020,14,63,15.9,4.7,13,0,No
12/5/2020,35,63,16.8,5.9,9.7,0,No
12/6/2020,26,69,18.2,6.2,7.8,0,No
12/7/2020,75,63,20.7,5.1,6.1,0,No
12/8/2020,83,64,19.9,4.1,7.5,0,No
12/9/2020,88,71,19.8,3,11.3,Trace,No
12/10/2020,88,78,20.9,4.8,8.2,0.3,No
12/11/2020,81,82,21.6,3.3,11.4,Trace,No
12/12/2020,88,84,20.9,1.9,8.8,Trace,No
12/13/2020,86,78,20.9,2.3,18,0,No
12/14/2020,88,80,19.5,6.6,15.3,Trace,No
12/15/2020,88,72,15.4,3.4,9.5,Trace,No
12/16/2020,88,71,14.8,3.2,8.7,0,No
12/17/2020,88,71,14.9,2.9,8.9,0,No
12/18/2020,81,68,16.4,4.6,8.7,0,No
12/19/2020,70,63,15,5.3,12,0,No
12/20/2020,80,59,14.9,6.6,11.9,0,No
12/21/2020,79,58,16.5,6.6,9.5,0,No
12/22/2020,84,66,17.4,4.9,10.3,0,No
12/23/2020,88,83,18.4,2.8,10.8,1.2,No
12/24/2020,67,76,20,4.2,6.6,0,No
12/25/2020,84,77,18.9,3.5,17.7,0,No
12/26/2020,42,79,18.7,4.1,21.8,0,No
12/27/2020,24,71,20.4,6.9,5.5,0,No
12/28/2020,46,69,20.6,5,19.3,0,No
12/29/2020,30,75,21,5.8,12.7,0,No
12/30/2020,21,50,15.1,11,18.5,0,No
12/31/2020,15,37,10.9,6.1,15,0,No
1/1/2021,14,40,11.8,6.4,7.3,0,No
1/2/2021,12,52,14,7.4,13.6,0,No
1/3/2021,54,65,16.7,7.2,10.8,0,No
1/4/2021,87,66,18.3,3.8,11.2,0,No
1/5/2021,60,65,18.8,4.6,7.7,0,No
1/6/2021,68,72,17.1,3.6,15.8,0,No
1/7/2021,88,67,15.3,7.7,14.2,0,No
1/8/2021,88,52,9.1,3,13.2,0,No
1/9/2021,84,38,10.7,5.1,11.1,0,No
1/10/2021,88,40,12.8,4.2,12.5,0,No
1/11/2021,88,44,10.6,3.2,12.5,0,No
1/12/2021,8,33,11.9,7.1,13.6,0,No
1/13/2021,11,48,13.4,7.4,4.5,0,No
1/14/2021,18,55,15.2,7.7,4.6,0,No
1/15/2021,26,59,17.3,6.3,8.6,0,No
1/16/2021,69,68,17.6,4.5,20,0,No
1/17/2021,39,58,16.6,5.5,16.1,0,No
1/18/2021,5,53,14.2,5.6,6.1,0,No
1/19/2021,50,64,15.4,4.8,18,0,No
1/20/2021,85,69,18.2,5.3,22,0,No
1/21/2021,69,73,20.1,5.2,12.9,0,No
1/22/2021,61,80,20.3,6.3,13.8,0,No
1/23/2021,24,78,20.2,6.7,5.3,0,No
1/24/2021,73,83,18.4,2.7,18.3,Trace,No
1/25/2021,28,74,19.2,6,13.4,0,No
1/26/2021,9,78,19.6,6.1,6.6,0,No
1/27/2021,46,77,18.9,4.3,18.6,0,No
1/28/2021,27,70,19.1,6.3,9.8,0,No
1/29/2021,11,60,16.6,5.4,17.8,0,No
1/30/2021,27,68,16.7,4.7,21.1,0,No
1/31/2021,31,67,18.4,5.6,16.2,0,No
2/1/2021,19,76,20.3,7.9,7.5,0,No
2/2/2021,21,76,20.9,9.9,11.9,0,No
2/3/2021,25,69,18.4,5,25.2,0,No
2/4/2021,11,68,19.4,7,16.1,0,No
2/5/2021,30,72,19.9,6.6,17.3,0,No
2/6/2021,3,73,20.7,8.2,2.3,0,No
2/7/2021,13,74,20.3,6,8.6,0,No
2/8/2021,75,79,19.9,4.5,21.7,0,No
2/9/2021,88,76,18.5,2.4,27.8,Trace,No
2/10/2021,90,89,16.5,1.6,16.3,32.2,No
2/11/2021,78,78,17.4,4.6,7.7,0,No
2/12/2021,28,69,18.4,6.8,5.3,0,No
2/13/2021,62,76,19.2,7.3,9.3,0,No
2/14/2021,28,75,19.9,5.4,6.4,0,No
2/15/2021,8,70,21.1,8.4,10.3,0,No
2/16/2021,20,71,20.3,6,12.8,0,No
2/17/2021,23,70,20.4,6.3,10.4,0,No
2/18/2021,18,65,18.5,6.2,15.4,0,No
2/19/2021,7,66,18.5,7.1,13.7,0,No
2/20/2021,40,73,19.6,7.2,8.5,0,No
2/21/2021,20,74,20.4,7.6,6.9,0,No
2/22/2021,8,78,21.4,7.6,3.1,0,No
2/23/2021,9,74,21.7,7.6,10.8,0,No
2/24/2021,88,79,20.3,4,23.9,Trace,No
2/25/2021,74,85,20.2,3.9,15.1,1.8,No
2/26/2021,84,86,22.3,4.7,7.8,14.7,No
2/27/2021,88,89,18.8,2.7,13,13.4,No
2/28/2021,86,83,19.9,4.7,21.6,Trace,No
3/1/2021,78,81,21.9,5,10.3,Trace,No
3/2/2021,59,75,21.4,6.5,12.7,Trace,No
3/3/2021,88,81,18.4,1.3,24.9,0.3,No
3/4/2021,93,87,18.9,1.1,17.1,1,No
3/5/2021,88,91,20.1,1.9,17.3,Trace,No
3/6/2021,93,93,20.5,2.1,15,1.5,No
3/7/2021,88,90,19.9,1.4,14,0.2,No
3/8/2021,83,83,19.7,4.3,20.1,0.3,No
3/9/2021,55,79,20.1,4.3,18.3,0,No
3/10/2021,87,79,19.8,2.5,27,Trace,No
3/11/2021,64,79,21,5.4,19.5,0,No
3/12/2021,32,77,23.2,7.5,8.4,0,No
3/13/2021,57,76,22,4.2,21.4,Trace,No
3/14/2021,76,80,21.3,3.5,16.1,0,No
3/15/2021,46,76,22.4,6.4,15.7,0,No
3/16/2021,22,78,24,7.7,10.5,0,No
3/17/2021,42,80,24.7,7,10.8,Trace,No
3/18/2021,81,87,23.4,4,14.3,0.2,No
3/19/2021,55,82,24.2,4.9,14.3,Trace,No
3/20/2021,32,81,25,7.4,5.9,0,No
3/21/2021,80,73,21.2,7,8.7,0,No
3/22/2021,87,61,17.8,5.1,13.5,Trace,No
3/23/2021,88,61,18.9,2.1,13.7,0,No
3/24/2021,86,68,20.7,5.1,5.2,0,No
3/25/2021,45,70,22.1,4.5,20.2,0,No
3/26/2021,65,75,21.6,5.7,22.4,0,No
3/27/2021,62,80,24.1,6.8,11.3,0,No
3/28/2021,46,80,24.8,5.5,7.5,0,No
3/29/2021,81,82,25.6,4.9,10.8,0,No
